Time (s),X (rad/s),Y (rad/s),Z (rad/s)
341989.032429273,0.117218,0.100739,-0.181763
341989.03737312,0.121475,0.124176,-0.173233
341989.042316968,0.119354,0.152939,-0.163651
341989.047230298,0.110825,0.182755,-0.158325
341989.052174146,0.093781,0.213654,-0.160446
341989.057117994,0.070343,0.241348,-0.170044
341989.062061841,0.037323,0.263718,-0.176437
341989.066975171,0.004303,0.271179,-0.176437
341989.071919019,-0.023392,0.270111,-0.164719
341989.076862867,-0.050034,0.253067,-0.138077
341989.081806714,-0.073471,0.231766,-0.102921
341989.086750562,-0.080917,0.212585,-0.060318
341989.09169441,-0.072403,0.209396,-0.0123749999999999
341989.096638257,-0.044708,0.220047,0.036621
341989.101551587,0.0085599999999999,0.24881,0.08136
341989.106495435,0.079926,0.302063,0.11438
341989.111439283,0.16835,0.369186,0.134628
341989.11638313,0.264221,0.445877,0.145279
341989.121326978,0.356903,0.533234,0.148468
341989.126226651,0.419754,0.61525,0.150604
341989.131170499,0.447449,0.671722,0.162323
341989.136114346,0.445312,0.716461,0.190018
341989.141058194,0.419754,0.744156,0.215591
341989.146002042,0.381409,0.745224,0.235825
341989.150945889,0.331329,0.735626,0.247543
341989.155859219,0.281265,0.736694,0.258194
341989.160803067,0.245041,0.730301,0.276306
341989.165746915,0.231201,0.688766,0.294418
341989.170690762,0.235458,0.62059,0.310394
341989.17563461,0.245041,0.540695,0.328506
341989.180578458,0.264221,0.462921,0.356201
341989.185522305,0.285522,0.391556,0.389221
341989.190435635,0.318558,0.330826,0.428635
341989.195379483,0.362228,0.280762,0.47551
341989.200323331,0.410172,0.218979,0.515991
341989.205236661,0.452774,0.143341,0.549011
341989.210180508,0.471954,0.070908,0.574585
341989.215124356,0.455963,0.0016629999999999,0.589493
341989.220068204,0.410172,-0.054794,0.59375
341989.225012051,0.339859,-0.097412,0.583099
341989.229925381,0.252502,-0.125107,0.56073
341989.234869229,0.160889,-0.143219,0.530899
341989.239813077,0.079926,-0.160263,0.489365
341989.244756924,0.0117489999999999,-0.182632,0.435028
341989.249700772,-0.0361789999999999,-0.200729,0.365784
341989.254614102,-0.06282,-0.20607,0.278442
341989.25955795,-0.071335,-0.208191,0.1740419999999999
341989.264501797,-0.061752,-0.213516,0.055801
341989.269445645,-0.030853,-0.226303,-0.0741579999999999
341989.274358975,0.010696,-0.255066,-0.209457
341989.279302823,0.0596919999999999,-0.295547,-0.348999
341989.28424667,0.105499,-0.342422,-0.478958
341989.294103848,0.189651,-0.42337,-0.693085
341989.299047696,0.220551,-0.453201,-0.775116
341989.303991544,0.238663,-0.486221,-0.835831
341989.308904874,0.239716,-0.514984,-0.869919
341989.313848721,0.225876,-0.534164,-0.878433
341989.318792569,0.196045,-0.560791,-0.869919
341989.323736417,0.154495,-0.59169,-0.84967
341989.328680264,0.103363,-0.626846,-0.819855
341989.333593594,0.0511629999999999,-0.664124,-0.786819
341989.338537442,0.003235,-0.702469,-0.748474
341989.34348129,-0.028732,-0.733368,-0.709061
341989.348425137,-0.051102,-0.755737,-0.668579
341989.353368985,-0.067078,-0.777039,-0.630234
341989.358312833,-0.078796,-0.796219,-0.600403
341989.363226163,-0.089447,-0.805801,-0.579102
341989.36817001,-0.091568,-0.813263,-0.562057
341989.373113858,-0.091568,-0.812195,-0.553528
341989.378027188,-0.093704,-0.807938,-0.536484
341989.383001553,-0.096909,-0.80687,-0.521576
341989.387945401,-0.104355,-0.796219,-0.516251
341989.392889249,-0.120331,-0.783432,-0.5056
341989.397833096,-0.142715,-0.76532,-0.48642
341989.402776944,-0.17041,-0.740829,-0.455536
341989.407720792,-0.19278,-0.714188,-0.426773
341989.412634122,-0.211945,-0.691818,-0.39801
341989.417577969,-0.234314,-0.668381,-0.369247
341989.422521817,-0.249237,-0.646011,-0.336227
341989.427465665,-0.25882,-0.625778,-0.298935
341989.432409512,-0.260956,-0.598083,-0.259521
341989.43735336,-0.25563,-0.563995,-0.215851
341989.44226669,-0.247101,-0.535233,-0.175369
341989.447210538,-0.228989,-0.504333,-0.134888
341989.452154385,-0.206619,-0.471313,-0.09227
341989.457098233,-0.181061,-0.439362,-0.049667
341989.462042081,-0.152298,-0.416992,-0.009186
341989.466985928,-0.120331,-0.397812,0.02597
341989.471929776,-0.094772,-0.387161,0.055801
341989.476843106,-0.069199,-0.381836,0.079239
341989.481786954,-0.045776,-0.378632,0.094147
341989.486730801,-0.029785,-0.377563,0.110123
341989.491674649,-0.017014,-0.367981,0.132492
341989.496587979,-0.01062,-0.35733,0.154861
341989.501531827,-0.009552,-0.347748,0.180435
341989.506475674,-0.011688,-0.341354,0.204941
341989.511419522,-0.018066,-0.344543,0.224106
341989.51636337,-0.026596,-0.367981,0.24115
341989.5212767,-0.037247,-0.399933,0.252869
341989.526220547,-0.046829,-0.429764,0.259262
341989.531164395,-0.055359,-0.460663,0.265656
341989.536108243,-0.063873,-0.4841,0.266724
341989.54105209,-0.072403,-0.485168,0.265656
341989.54596542,-0.089447,-0.471313,0.258194
341989.550909268,-0.10968,-0.442551,0.237961
341989.555853116,-0.13205,-0.395676,0.212387
341989.560796963,-0.15123,-0.33815,0.18576
341989.565710294,-0.155487,-0.290222,0.154861
341989.570684659,-0.142715,-0.249741,0.103729
341989.575628506,-0.113953,-0.225235,0.030228
341989.580572354,-0.06601,-0.223114,-0.057114
341989.585485684,-0.0020899999999999,-0.249741,-0.141281
341989.590429532,0.075668,-0.304062,-0.212646
341989.595373379,0.159821,-0.375443,-0.263779
341989.60028671,0.239716,-0.44574,-0.297867
341989.605230557,0.307892,-0.521378,-0.315979
341989.610174405,0.338791,-0.585297,-0.331955
341989.615118253,0.330276,-0.626846,-0.342606
341989.620031583,0.278076,-0.664124,-0.352203
341989.62497543,0.188583,-0.69928,-0.351135
341989.629919278,0.075668,-0.717392,-0.346878
341989.634863126,-0.037247,-0.714188,-0.336227
341989.639806973,-0.130997,-0.685425,-0.311722
341989.644750821,-0.199173,-0.671585,-0.288284
341989.649664151,-0.240707,-0.683304,-0.279755
341989.654607999,-0.250305,-0.697144,-0.290421
341989.659551846,-0.237518,-0.682236,-0.313843
341989.664495694,-0.207687,-0.635361,-0.346878
341989.669409024,-0.165085,-0.571442,-0.394806
341989.674352872,-0.115005,-0.490494,-0.4534
341989.679296719,-0.045776,-0.388229,-0.508789
341989.684240567,0.029861,-0.261459,-0.558853
341989.689184415,0.103363,-0.120834,-0.598282
341989.694128262,0.159821,0.0091249999999999,-0.622772
341989.69907211,0.188583,0.11351,-0.629166
341989.70398544,0.192856,0.191284,-0.620651
341989.713873135,0.131058,0.287155,-0.552475
341989.718816983,0.084198,0.329773,-0.499207
341989.723760831,0.034119,0.375565,-0.438492
341989.728674161,-0.013809,0.412857,-0.375641
341989.733618008,-0.047897,0.432037,-0.305328
341989.738561856,-0.058548,0.443756,-0.226501
341989.743505704,-0.048965,0.453339,-0.134888
341989.748449551,-0.018066,0.463989,-0.028366
341989.753362881,0.031998,0.470383,0.085617
341989.758306729,0.091644,0.475708,0.199615
341989.763250577,0.159821,0.48317,0.308258
341989.768163907,0.226944,0.494888,0.407333
341989.773107754,0.287659,0.506607,0.496811
341989.778051602,0.332397,0.519379,0.575653
341989.78299545,0.362228,0.533234,0.644882
341989.787939297,0.375015,0.546021,0.700287
341989.792883145,0.368622,0.55986,0.743958
341989.797826993,0.343048,0.569443,0.778046
341989.80277084,0.301514,0.577972,0.801483
341989.80768417,0.249313,0.579041,0.815338
341989.812628018,0.19072,0.576904,0.821716
341989.817571866,0.130005,0.573715,0.817459
341989.822515713,0.070343,0.567322,0.797226
341989.827459561,0.0149539999999999,0.55986,0.769531
341989.832372891,-0.034058,0.551346,0.7397
341989.837316739,-0.075592,0.550278,0.707733
341989.842260587,-0.110748,0.551346,0.67897
341989.847204434,-0.136322,0.552399,0.651276
341989.852148282,-0.16188,0.555603,0.626785
341989.857061612,-0.181061,0.55986,0.607605
341989.86200546,-0.19278,0.55986,0.594818
341989.866949307,-0.20343,0.551346,0.578842
341989.871862637,-0.213013,0.536423,0.56073
341989.876837003,-0.214081,0.52684,0.54689
341989.88178085,-0.210892,0.512985,0.536224
341989.886724698,-0.211945,0.494888,0.518127
341989.891638028,-0.224731,0.478897,0.492554
341989.896581876,-0.242844,0.466125,0.465927
341989.901525723,-0.271606,0.453339,0.432907
341989.906469571,-0.300369,0.440552,0.397751
341989.911382901,-0.3302,0.424576,0.356201
341989.916326749,-0.358963,0.4086,0.306137
341989.921270596,-0.380264,0.390488,0.257126
341989.926214444,-0.390915,0.36705,0.209198
341989.931158292,-0.391983,0.342545,0.163391
341989.936071622,-0.382385,0.313782,0.121841
341989.941015469,-0.362152,0.287155,0.080292
341989.945959317,-0.333389,0.258392,0.043015
341989.950903165,-0.301437,0.224304,0.009995
341989.955847012,-0.270538,0.18808,-0.018768
341989.960760342,-0.240707,0.148666,-0.042206
341989.96570419,-0.216217,0.109253,-0.063507
341989.970648038,-0.195969,0.073044,-0.080551
341989.975561368,-0.179993,0.038956,-0.088013
341989.980505215,-0.172531,0.0123139999999999,-0.095474
341989.985449063,-0.169342,-0.006851,-0.095474
341989.990392911,-0.168274,-0.020706,-0.094406
341989.995306241,-0.162949,-0.0271,-0.094406
341990.000250088,-0.154419,-0.023895,-0.095474
341990.005193936,-0.145905,-0.010056,-0.090149
341990.010137784,-0.137375,0.011246,-0.083755
341990.015051114,-0.133118,0.038956,-0.07843
341990.019994962,-0.129929,0.064514,-0.073105
341990.024938809,-0.127792,0.08902,-0.069901
341990.029882657,-0.13205,0.115646,-0.079498
341990.034826504,-0.140579,0.139084,-0.086945
341990.039739835,-0.153366,0.164642,-0.095474
341990.044683682,-0.164017,0.180634,-0.101868
341990.04962753,-0.175735,0.191284,-0.095474
341990.054571378,-0.18425,0.193405,-0.077362
341990.059515225,-0.185318,0.192352,-0.056061
341990.064428555,-0.177856,0.190216,-0.024094
341990.069372403,-0.155487,0.187027,0.009995
341990.074316251,-0.113953,0.196609,0.043015
341990.079260098,-0.05748,0.223236,0.073914
341990.084203946,0.016022,0.263718,0.102676
341990.089147794,0.103363,0.316986,0.127167
341990.094061124,0.186462,0.379837,0.144211
341990.099004971,0.257828,0.440552,0.160187
341990.103948819,0.312164,0.49382,0.18576
341990.108892667,0.343048,0.536423,0.213455
341990.113805997,0.337723,0.558792,0.236893
341990.118780362,0.300446,0.557739,0.257126
341990.123693692,0.246109,0.557739,0.27417
341990.12863754,0.184326,0.558792,0.299744
341990.133581387,0.125732,0.523651,0.335968
341990.138525235,0.076736,0.451202,0.374313
341990.143438565,0.054367,0.365982,0.411591
341990.148382413,0.061829,0.270111,0.445679
341990.15332626,0.099106,0.164642,0.470184
341990.158270108,0.16835,0.08049,0.480835
341990.163183438,0.269547,0.0261689999999999,0.490417
341990.168127286,0.387787,-0.0036619999999999,0.50853
341990.173071133,0.511368,-0.020706,0.520248
341990.178014981,0.613632,-0.053726,0.51918
341990.182958829,0.684998,-0.117645,0.505341
341990.187902676,0.711639,-0.199677,0.482971
341990.192846524,0.68927,-0.262527,0.447815
341990.197759854,0.631744,-0.289154,0.405197
341990.202703702,0.547577,-0.280624,0.35939
341990.207647549,0.445312,-0.265717,0.30188
341990.212591397,0.336655,-0.260391,0.231567
341990.217535245,0.227997,-0.269974,0.158066
341990.222448575,0.130005,-0.280624,0.083496
341990.227392422,0.043716,-0.293411,0.011063
341990.23233627,-0.020203,-0.289154,-0.0624539999999999
341990.237280118,-0.0638729999999999,-0.279572,-0.1391449999999999
341990.242223965,-0.096909,-0.289154,-0.223297
341990.247137295,-0.10968,-0.322174,-0.31279
341990.252081143,-0.108627,-0.376511,-0.403336
341990.257024991,-0.09903,-0.434036,-0.487488
341990.261968838,-0.080917,-0.486221,-0.5578
341990.266912686,-0.055359,-0.528839,-0.614258
341990.271826016,-0.027664,-0.559723,-0.650467
341990.276769864,-0.0063479999999999,-0.587433,-0.680298
341990.281713712,0.011749,-0.61087,-0.696274
341990.286657559,0.023468,-0.631104,-0.700546
341990.291601407,0.021347,-0.648148,-0.696274
341990.296514737,0.009628,-0.659866,-0.680298
341990.301458585,-0.006348,-0.669449,-0.65686
341990.306402432,-0.027664,-0.681168,-0.631302
341990.31134628,-0.045776,-0.697144,-0.606796
341990.316290128,-0.058548,-0.720581,-0.583359
341990.321233975,-0.063873,-0.739761,-0.562057
341990.326147305,-0.061752,-0.755737,-0.546082
341990.331091153,-0.053223,-0.772781,-0.526901
341990.336035001,-0.041504,-0.7845,-0.513062
341990.340978848,-0.027664,-0.790894,-0.502396
341990.345922696,-0.015945,-0.796219,-0.496002
341990.350836026,-0.0063479999999999,-0.799408,-0.493881
341990.355779874,-0.00209,-0.80368,-0.482162
341990.360723721,0.001099,-0.802612,-0.469376
341990.365667569,-0.01062,-0.795151,-0.445938
341990.370580899,-0.030853,-0.787689,-0.417175
341990.375524747,-0.05748,-0.775986,-0.390549
341990.380468594,-0.092636,-0.762131,-0.357529
341990.385412442,-0.12886,-0.753601,-0.323441
341990.39035629,-0.166138,-0.739761,-0.294678
341990.395300137,-0.198105,-0.716324,-0.261658
341990.400213467,-0.2258,-0.691818,-0.224365
341990.405157315,-0.247101,-0.665192,-0.184952
341990.410101163,-0.260956,-0.636429,-0.147675
341990.41504501,-0.270538,-0.61087,-0.112518
341990.419988858,-0.276932,-0.585297,-0.077362
341990.429846036,-0.279068,-0.533096,-0.016647
341990.434789883,-0.274796,-0.505402,0.009995
341990.439733731,-0.267349,-0.478775,0.036621
341990.444677579,-0.25563,-0.453201,0.060059
341990.449621426,-0.241776,-0.429764,0.08136
341990.454534756,-0.221542,-0.414856,0.099472
341990.459478604,-0.198105,-0.406326,0.11438
341990.464422452,-0.174667,-0.402069,0.130371
341990.469366299,-0.149094,-0.39888,0.144211
341990.474279629,-0.126724,-0.383957,0.160187
341990.479223477,-0.111816,-0.362656,0.177231
341990.484167325,-0.104355,-0.349869,0.196411
341990.489111172,-0.106491,-0.341354,0.211319
341990.49405502,-0.115005,-0.341354,0.223038
341990.498998868,-0.129929,-0.348801,0.231567
341990.503942715,-0.152298,-0.362656,0.242218
341990.508856045,-0.185318,-0.380768,0.253937
341990.513799893,-0.219406,-0.394608,0.270981
341990.518743741,-0.267349,-0.399933,0.285889
341990.523687588,-0.315277,-0.396744,0.297607
341990.528631436,-0.355759,-0.389282,0.302933
341990.533544766,-0.391983,-0.367981,0.307205
341990.538488614,-0.405823,-0.328568,0.302933
341990.543432462,-0.394104,-0.282761,0.267792
341990.548376309,-0.355759,-0.234818,0.194275
341990.553320157,-0.293976,-0.192215,0.084564
341990.558264004,-0.214081,-0.168777,-0.0336909999999999
341990.563207852,-0.112885,-0.171967,-0.138077
341990.568121182,0.004303,-0.20607,-0.222244
341990.57306503,0.12468,-0.255066,-0.276566
341990.578008878,0.23439,-0.310455,-0.309586
341990.582952725,0.315353,-0.358398,-0.328766
341990.587896573,0.356903,-0.393555,-0.344742
341990.59284042,0.356903,-0.410599,-0.35965
341990.597753751,0.321747,-0.429764,-0.361786
341990.602697598,0.255707,-0.444687,-0.358597
341990.607641446,0.176865,-0.440414,-0.356461
341990.612585294,0.091644,-0.404205,-0.351135
341990.617498624,0.019211,-0.358398,-0.346878
341990.622442471,-0.036179,-0.318985,-0.342606
341990.627386319,-0.080917,-0.288086,-0.353271
341990.632330167,-0.115005,-0.264648,-0.375641
341990.637274014,-0.141647,-0.250809,-0.401199
341990.642187344,-0.149094,-0.223114,-0.432098
341990.647131192,-0.138443,-0.175171,-0.478958
341990.65207504,-0.115005,-0.106995,-0.549271
341990.657018887,-0.070267,-0.015381,-0.621704
341990.661962735,-0.007416,0.098602,-0.687759
341990.6669371,0.066086,0.225372,-0.736755
341990.671880948,0.136398,0.348938,-0.765518
341990.676824795,0.181137,0.452271,-0.778305
341990.681738126,0.194977,0.519379,-0.770844
341990.686681973,0.177933,0.541748,-0.749542
341990.691595303,0.144913,0.52684,-0.709061
341990.696508633,0.112961,0.501266,-0.64621
341990.701452481,0.093781,0.489548,-0.562057
341990.706396329,0.084198,0.49382,-0.470444
341990.711340176,0.082062,0.499146,-0.375641
341990.716253506,0.087387,0.501266,-0.275497
341990.721197354,0.103363,0.500214,-0.168976
341990.726141202,0.137451,0.494888,-0.058182
341990.731085049,0.184326,0.488495,0.0547329999999999
341990.736028897,0.243988,0.485291,0.165512
341990.740972745,0.310028,0.500214,0.268845
341990.745886075,0.376068,0.534302,0.364731
341990.750829922,0.43573,0.571579,0.451004
341990.75577377,0.484726,0.607803,0.525574
341990.760717618,0.519882,0.645081,0.589493
341990.765661465,0.532669,0.689819,0.648087
341990.770605313,0.528412,0.732437,0.699219
341990.775518643,0.508163,0.766525,0.7397
341990.780431973,0.474075,0.796356,0.766327
341990.785406338,0.431473,0.828308,0.786575
341990.790350186,0.378204,0.856003,0.79509
341990.795294034,0.320679,0.87944,0.798294
341990.800237881,0.265289,0.898621,0.791901
341990.805181729,0.216293,0.928452,0.783371
341990.810125577,0.169418,0.961472,0.776978
341990.815069424,0.126801,0.989166,0.773788
341990.819982754,0.086319,1.021118,0.764191
341990.824926602,0.045837,1.04776,0.751419
341990.82987045,0.00856,1.067993,0.742889
341990.834814297,-0.020203,1.08078,0.732239
341990.839758145,-0.036179,1.089294,0.719452
341990.844671475,-0.040436,1.095688,0.72052
341990.849615323,-0.050034,1.095688,0.717331
341990.85455917,-0.067078,1.093567,0.708801
341990.859503018,-0.096909,1.091431,0.698151
341990.864416348,-0.134186,1.083969,0.677917
341990.869360196,-0.173599,1.073318,0.650208
341990.874304044,-0.216217,1.057343,0.617188
341990.879247891,-0.260956,1.042435,0.573517
341990.884191739,-0.305695,1.024323,0.521317
341990.889135587,-0.345108,1.003006,0.46167
341990.894079434,-0.370682,0.982773,0.404144
341990.899023282,-0.386658,0.950821,0.347687
341990.903936612,-0.39624,0.917786,0.294418
341990.90888046,-0.390915,0.876251,0.242218
341990.913824307,-0.374939,0.829376,0.196411
341990.918737637,-0.354691,0.783569,0.15274
341990.923681485,-0.335526,0.735626,0.112259
341990.928625333,-0.316345,0.690887,0.083496
341990.93356918,-0.304626,0.645081,0.05687
341990.938513028,-0.300369,0.603546,0.034485
341990.943456876,-0.297165,0.563065,0.019577
341990.948370206,-0.297165,0.520447,0.002533
341990.953314053,-0.296112,0.482101,-0.012375
341990.958257901,-0.29184,0.444809,-0.027298
341990.963201749,-0.282257,0.411789,-0.037949
341990.968115079,-0.263077,0.385162,-0.047531
341990.973089444,-0.228989,0.348938,-0.057114
341990.978002774,-0.189575,0.324432,-0.073105
341990.982946622,-0.143768,0.308456,-0.084824
341990.987890469,-0.096909,0.294617,-0.099731
341990.997778165,-0.018066,0.290344,-0.123169
341991.002722012,3.099999999999978e-05,0.303131,-0.13063
341991.00766586,0.003235,0.309525,-0.132751
341991.012609708,-0.014877,0.326569,-0.135956
341991.017523038,-0.045776,0.342545,-0.139145
341991.022466885,-0.0851899999999999,0.353195,-0.143402
341991.027410733,-0.127792,0.36705,-0.139145
